Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Net total
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,324.84,26.09714480718917,114.70999999999998,4.4,439.54999999999995
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00,Credit card,369.03,37.577387597686,222.1500000000001,4.0,591.1800000000001
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,172.99,33.65930357416781,87.76999999999998,8.5,260.76
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30:00,Credit card,143.87,33.096168154761905,71.17000000000002,9.2,215.04000000000002
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,59.36,35.20358039515337,32.25,9.8,91.61
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27:00,Credit card,503.92,23.894099346049867,158.20999999999998,4.9,662.13
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00,Credit card,601.51,27.746546546546547,230.99,4.4,832.5
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42:00,Cash,66.02,27.728516694033935,25.33,6.8,91.35
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,103.74,34.2418864097363,54.019999999999996,9.1,157.76
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,94.94,22.014128470510926,26.799999999999997,8.7,121.74
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41:00,Cash,525.79,36.329619762654396,300.01,5.0,825.8
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19:00,Ewallet,111.8,30.08130081300812,48.09999999999998,7.5,159.89999999999998
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,8.78,27.377998345740284,3.3100000000000005,8.2,12.09
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08:00,Credit card,501.56,21.863218569870693,140.33999999999997,6.7,641.9
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38:00,Ewallet,159.01,32.31600902396459,75.92000000000002,5.4,234.93
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,103.57,38.181926704070676,63.97,7.0,167.54
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00,Ewallet,211.47,29.297893681043135,87.63000000000002,4.7,299.1
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,191.49,20.122637967713672,48.23999999999998,5.0,239.73
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01:00,Credit card,487.88,26.601474349330527,176.82000000000005,5.0,664.7
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,132.55,34.59166049839625,70.1,6.0,202.65
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00,Cash,36.57,20.84415584415585,9.630000000000003,6.3,46.2
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,65.66,25.513329551900167,22.489999999999995,8.5,88.14999999999999
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36:00,Ewallet,125.25,20.354826402136585,32.00999999999999,7.5,157.26
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,231.53,21.878057833114013,64.84,6.4,296.37
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29:00,Ewallet,559.87,20.9669678147939,148.52999999999997,4.7,708.4
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08:00,Ewallet,71.37,35.899047961199926,39.97,6.0,111.34
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26:00,Credit card,415.81,28.32839216767788,164.34999999999997,4.0,580.16
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,44.97,25.36099585062241,15.280000000000001,5.5,60.25
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43:00,Ewallet,107.63,38.22887970615244,66.61000000000001,8.7,174.24
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58:00,Cash,317.29,24.680719745525323,103.96999999999997,7.4,421.26
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,21.41,36.33660422242046,12.220000000000002,5.6,33.63
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10:00,Cash,22.46,27.501613944480308,8.52,6.3,30.98
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,175.44,29.086499595796276,71.95999999999998,7.1,247.39999999999998
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,252.81,33.172085646312446,125.48999999999995,7.8,378.29999999999995
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00,Cash,225.56,32.640506480320134,109.30000000000001,9.9,334.86
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24:00,Cash,509.17,30.03984611156911,218.62999999999994,7.3,727.8
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31:00,Ewallet,220.42,34.37537215672265,115.46000000000001,5.1,335.88
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04:00,Credit card,190.18,20.995347291458955,50.53999999999999,9.4,240.72
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,28.36,39.7493095389845,18.71,5.8,47.07
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00,Credit card,74.62,25.14795867188283,25.069999999999993,8.0,99.69
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11:00,Ewallet,206.68,21.845339383626406,57.77000000000004,7.9,264.45000000000005
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48:00,Cash,106.73,23.573218761188684,32.92,5.9,139.65
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46:00,Credit card,43.47,21.605049594229044,11.980000000000004,4.9,55.45
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,86.24,33.10061283065705,42.67,9.3,128.91
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00,Credit card,91.77,23.512252042007006,28.210000000000008,7.9,119.98
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14:00,Credit card,218.78,37.93475177304965,133.72,5.9,352.5
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45:00,Credit card,674.18,22.59701492537314,196.82000000000005,9.9,871.0
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,128.98,34.726720647773284,68.62,7.7,197.6
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44:00,Ewallet,153.31,21.185482212625953,41.21000000000001,7.6,194.52
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06:00,Ewallet,130.14,24.870107377900943,43.08000000000001,7.7,173.22
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43:00,Ewallet,51.26,28.686700055648302,20.619999999999997,6.4,71.88
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19:00,Ewallet,213.85,25.295186194368757,72.41,4.4,286.26
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01:00,Credit card,51.8,36.238306253077305,29.439999999999998,4.1,81.24
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30:00,Ewallet,401.56,28.344039971448964,158.83999999999997,4.4,560.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34:00,Cash,129.18,30.845824411134902,57.620000000000005,5.5,186.8
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10:00,Ewallet,149.66,32.04377241974299,70.57,4.0,220.23
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10:00,Credit card,176.75,34.32297859690844,92.37,9.3,269.12
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22:00,Credit card,286.22,37.06684256816182,168.57999999999993,4.8,454.79999999999995
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57:00,Cash,117.93,29.610839202578482,49.609999999999985,4.6,167.54
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29:00,Credit card,303.43,32.35464597824148,145.13,7.3,448.56
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30:00,Cash,211.26,28.11351572070233,82.62,6.0,293.88
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27:00,Ewallet,385.6,34.58863443596268,203.89999999999998,8.1,589.5
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57:00,Ewallet,189.68,34.81786941580756,101.32,9.4,291.0
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43:00,Cash,28.3,28.31813576494427,11.179999999999996,6.5,39.48
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11:00,Credit card,22.63,34.98994541798334,12.180000000000003,7.0,34.81
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46:00,Ewallet,216.28,26.912679102460128,79.64000000000001,7.1,295.92
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22:00,Ewallet,27.37,36.28957169459962,15.59,6.6,42.96
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20:00,Ewallet,90.08,34.95089543616407,48.39999999999999,4.9,138.48
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00,Credit card,63.76,35.07128309572302,34.440000000000005,6.4,98.2
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59:00,Credit card,102.98,20.576893413543107,26.679999999999993,8.0,129.66
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59:00,Cash,407.95,35.81655129011958,227.65000000000003,4.3,635.6
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00,Cash,102.41,29.740669593852907,43.349999999999994,6.1,145.76
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36:00,Cash,154.4,23.298559364133126,46.89999999999998,7.5,201.29999999999998
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38:00,Cash,455.23,27.93686976619018,176.48000000000002,6.7,631.71
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39:00,Ewallet,292.65,24.042254983388705,92.63,5.2,385.28
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44:00,Cash,294.58,39.4242237302077,191.72000000000003,8.8,486.3
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56:00,Cash,367.83,28.390374956196705,145.82999999999998,9.5,513.66
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42:00,Cash,374.83,20.821715251373053,98.57000000000005,7.6,473.40000000000003
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45:00,Cash,303.2,30.59402540917936,133.65000000000003,6.6,436.85
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26:00,Ewallet,85.75,20.71930473372781,22.409999999999997,6.9,108.16
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46:00,Ewallet,182.31,26.71249397009165,66.44999999999999,4.3,248.76
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:38:00,Credit card,416.6,33.473859027178946,209.62,7.8,626.22
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18:00,Ewallet,717.05,26.456410256410262,257.95000000000005,8.0,975.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23:00,Ewallet,349.93,27.59269988412514,133.34999999999997,9.6,483.28
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11:00,Credit card,70.32,27.47524752475249,26.640000000000015,4.3,96.96000000000001
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57:00,Credit card,128.4,35.053110773899846,69.29999999999998,5.0,197.7
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18:00,Cash,513.79,29.057067506178985,210.44000000000005,9.2,724.23
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40:00,Cash,585.05,26.45598421138641,210.46000000000004,6.3,795.51
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06:00,Cash,399.83,20.414419076812838,102.56,8.9,502.39
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48:00,Ewallet,116.34,32.360465116279066,55.66,7.6,172.0
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13:00,Cash,47.71,30.83502464482459,21.270000000000003,4.8,68.98
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37:00,Ewallet,83.88,32.87451984635083,41.08,9.1,124.96
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59:00,Ewallet,59.58,22.72373540856031,17.519999999999996,6.1,77.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18:00,Cash,385.45,20.315471760522623,98.27000000000004,9.1,483.72
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52:00,Ewallet,232.8,22.944525354163904,69.32,8.3,302.12
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14:00,Ewallet,557.17,20.25276596962801,141.5,7.2,698.67
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50:00,Ewallet,80.35,35.539510629763335,44.3,6.0,124.64999999999999
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36:00,Ewallet,610.28,22.71023302938197,179.32000000000005,8.5,789.6
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33:00,Credit card,122.41,31.384529147982065,55.99000000000001,6.6,178.4
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06:00,Ewallet,301.22,39.78249570189116,198.99999999999994,4.5,500.21999999999997
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47:00,Credit card,22.13,38.21887213847013,13.690000000000001,8.1,35.82
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34:00,Credit card,85.49,37.20434846481564,50.65000000000002,7.2,136.14000000000001
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04:00,Credit card,77.1,26.487414187643022,27.78,6.1,104.88
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:42:00,Cash,136.37,23.78157835904314,42.54999999999998,7.1,178.92
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28:00,Cash,632.2,22.49316512805423,183.4699999999999,5.1,815.67
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45:00,Credit card,98.84,25.324871562405548,33.51999999999998,7.9,132.35999999999999
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10:00,Cash,191.7,25.521582035044116,65.69000000000005,7.4,257.39000000000004
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53:00,Ewallet,65.95,29.359468723221934,27.409999999999997,7.4,93.36
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24:00,Cash,143.82,36.92105263157895,84.18,6.6,228.0
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42:00,Credit card,102.02,38.803910983144384,64.69000000000001,5.9,166.71
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49:00,Credit card,553.63,20.615141955835963,143.76999999999998,8.9,697.4
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33:00,Ewallet,286.02,26.48056755089452,103.02000000000004,6.8,389.04
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54:00,Cash,220.7,39.57728741170673,144.56,9.3,365.26
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23:00,Credit card,68.92,22.804659498207887,20.36,4.4,89.28
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33:00,Ewallet,133.88,20.309523809523814,34.120000000000005,4.8,168.0
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00,Ewallet,15.75,20.050761421319795,3.9499999999999993,9.5,19.7
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38:00,Ewallet,351.54,33.81655245123879,179.61999999999995,8.9,531.16
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03:00,Ewallet,33.82,37.04393149664929,19.9,6.4,53.72
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39:00,Credit card,556.18,32.13178767541184,263.32000000000005,6.0,819.5
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59:00,Credit card,408.56,28.121041520056295,159.83999999999997,8.1,568.4
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26:00,Ewallet,457.39,22.159632402995243,130.21000000000004,9.0,587.6
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22:00,Ewallet,483.96,33.92857142857144,248.52000000000004,6.0,732.48
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32:00,Cash,670.67,20.69083770871766,174.97000000000003,9.8,845.64
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41:00,Cash,244.77,37.12076450792509,144.49999999999997,8.5,389.27
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20:00,Ewallet,58.74,30.75562890486856,26.089999999999996,8.8,84.83
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33:00,Ewallet,97.71,31.795337149239145,45.55,8.8,143.26
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29:00,Ewallet,47.3,37.25126028124171,28.08,9.5,75.38
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19:00,Credit card,163.41,35.50284180612567,89.95000000000002,5.6,253.36
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33:00,Cash,25.54,33.52420614263405,12.880000000000003,8.6,38.42
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07:00,Credit card,447.34,31.421125249118514,204.9600000000001,5.2,652.3000000000001
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43:00,Credit card,32.2,38.84140550807217,20.449999999999996,5.8,52.65
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28:00,Credit card,84.2,23.876683844137045,26.409999999999982,8.0,110.60999999999999
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44:00,Cash,407.46,28.341042190605165,161.15000000000003,9.0,568.61
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00,Ewallet,70.63,20.88933691756273,18.650000000000006,4.1,89.28
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00,Credit card,86.11,36.869501466275665,50.290000000000006,8.6,136.4
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30:00,Ewallet,105.33,39.5350172215844,68.87000000000002,7.0,174.20000000000002
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05:00,Ewallet,238.34,34.950873362445414,128.05999999999997,8.4,366.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30:00,Ewallet,186.84,26.617179215270415,67.77000000000001,7.4,254.61
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18:00,Credit card,594.77,23.582845102271566,183.55000000000007,6.2,778.32
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28:00,Ewallet,172.13,39.79784555120314,113.79000000000002,4.9,285.92
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52:00,Cash,409.27,29.328981903577844,169.85000000000002,4.5,579.12
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24:00,Ewallet,120.13,36.270557029177716,68.37,5.6,188.5
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19:00,Ewallet,146.06,34.07654811337786,75.5,8.0,221.56
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00,Credit card,565.67,26.726683937823843,206.33000000000004,5.6,772.0
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12:00,Credit card,466.81,35.28212948842368,254.48999999999995,4.2,721.3
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48:00,Ewallet,358.92,29.76675015654352,152.12,9.9,511.04
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07:00,Ewallet,33.54,37.249766136576234,19.909999999999997,7.6,53.449999999999996
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48:00,Credit card,143.89,35.18468468468469,78.11000000000001,6.6,222.0
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40:00,Ewallet,598.85,21.583647601089453,164.82999999999993,4.7,763.68
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30:00,Credit card,157.83,30.830922955561395,70.35,9.8,228.18
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59:00,Cash,57.97,29.42537131726321,24.17,6.3,82.14
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51:00,Cash,239.02,37.52091175240485,143.54,7.9,382.56
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24:00,Cash,51.78,24.49693788276465,16.799999999999997,7.7,68.58
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58:00,Ewallet,281.9,26.23508478124347,100.26000000000005,4.5,382.16
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01:00,Credit card,428.23,28.75775674191885,172.86,8.0,601.09
